Date,Open,High,Low,Close,Volume,Symbol,Sector
2023-03-08,87.15,87.2,86.75,86.85,798464.0,EFERT,Fertilizer
2023-03-09,87.5,88.49,86.55,87.85,835759.0,EFERT,Fertilizer
2023-03-10,87.95,90.0,87.0,89.52,2127584.0,EFERT,Fertilizer
2023-03-13,89.5,90.5,89.06,90.01,2222651.0,EFERT,Fertilizer
2023-03-14,90.45,90.45,89.5,89.85,715890.0,EFERT,Fertilizer
2023-03-15,89.8,90.2,89.51,89.91,1061939.0,EFERT,Fertilizer
2023-03-16,90.0,91.8,89.85,90.83,1432422.0,EFERT,Fertilizer
2023-03-17,90.75,91.0,88.75,89.8,2355317.0,EFERT,Fertilizer
2023-03-20,84.65,85.8,83.03,83.25,1084140.0,EFERT,Fertilizer
2023-03-21,82.9,83.0,82.0,82.5,1188078.0,EFERT,Fertilizer
2023-03-22,82.1,82.5,81.7,81.93,379451.0,EFERT,Fertilizer
2023-03-24,81.65,82.25,80.5,80.63,215069.0,EFERT,Fertilizer
2023-03-27,80.74,81.9,80.05,81.56,2179404.0,EFERT,Fertilizer
2023-03-28,81.93,82.47,81.8,81.99,425887.0,EFERT,Fertilizer
2023-03-29,82.44,84.0,82.0,83.29,236901.0,EFERT,Fertilizer
2023-03-30,83.65,83.75,82.61,82.95,451510.0,EFERT,Fertilizer
2023-03-31,83.0,85.65,83.0,84.82,734764.0,EFERT,Fertilizer
2023-04-03,85.0,85.5,84.75,84.98,239597.0,EFERT,Fertilizer
2023-04-04,85.0,85.9,84.7,85.42,305083.0,EFERT,Fertilizer
2023-04-05,85.95,85.95,84.95,85.2,1088601.0,EFERT,Fertilizer
2023-04-06,85.1,85.65,85.0,85.39,788873.0,EFERT,Fertilizer
2023-04-07,85.3,85.8,84.55,84.66,603203.0,EFERT,Fertilizer
2023-04-10,85.2,85.5,84.91,85.4,390697.0,EFERT,Fertilizer
2023-04-11,85.4,85.5,84.9,85.33,140115.0,EFERT,Fertilizer
2023-04-12,85.01,86.9,85.0,86.7,517927.0,EFERT,Fertilizer
2023-04-13,87.0,87.2,86.1,86.62,862693.0,EFERT,Fertilizer
2023-04-17,87.45,87.69,86.15,86.43,904606.0,EFERT,Fertilizer
2023-04-18,86.5,87.3,86.24,86.89,517325.0,EFERT,Fertilizer
2023-04-19,87.25,88.04,86.52,87.32,880982.0,EFERT,Fertilizer
2023-04-20,87.99,88.4,87.0,87.77,1420767.0,EFERT,Fertilizer
2023-04-26,84.75,84.99,83.5,83.74,1079842.0,EFERT,Fertilizer
2023-04-27,84.0,84.4,83.51,83.95,987256.0,EFERT,Fertilizer
2023-04-28,84.15,84.15,83.6,83.98,410313.0,EFERT,Fertilizer
2023-05-02,83.98,85.07,83.5,84.19,1293696.0,EFERT,Fertilizer
2023-05-03,84.06,84.75,84.0,84.64,331762.0,EFERT,Fertilizer
2023-05-04,84.5,89.1,84.5,87.2,1821198.0,EFERT,Fertilizer
2023-05-05,87.02,88.1,86.15,86.95,916667.0,EFERT,Fertilizer
2023-05-08,87.34,88.0,86.8,87.0,1756505.0,EFERT,Fertilizer
2023-05-09,86.99,86.99,85.7,86.11,726333.0,EFERT,Fertilizer
2023-05-10,85.88,86.52,85.31,85.51,445422.0,EFERT,Fertilizer
2023-05-11,85.3,85.9,85.03,85.58,326174.0,EFERT,Fertilizer
2023-05-12,85.6,85.65,85.2,85.32,446533.0,EFERT,Fertilizer
2023-05-15,85.99,85.99,84.51,85.67,621754.0,EFERT,Fertilizer
2023-05-16,85.9,86.99,85.4,86.39,456073.0,EFERT,Fertilizer
2023-05-17,86.3,86.85,86.0,86.1,570390.0,EFERT,Fertilizer
2023-05-18,86.69,86.69,85.8,85.97,217441.0,EFERT,Fertilizer
2023-05-19,85.7,86.26,85.27,85.66,252226.0,EFERT,Fertilizer
2023-05-22,85.7,86.0,85.0,85.03,638320.0,EFERT,Fertilizer
2023-05-23,85.48,85.48,83.99,84.59,480350.0,EFERT,Fertilizer
2023-05-24,84.12,84.89,84.1,84.2,292128.0,EFERT,Fertilizer
2023-05-25,84.65,84.9,84.3,84.53,217835.0,EFERT,Fertilizer
2023-05-26,84.4,84.75,83.7,84.07,537616.0,EFERT,Fertilizer
2023-05-29,84.3,86.7,84.03,85.2,1002816.0,EFERT,Fertilizer
2023-05-30,85.19,85.6,85.0,85.49,218341.0,EFERT,Fertilizer
2023-05-31,85.5,86.5,85.11,86.04,1191602.0,EFERT,Fertilizer
2023-06-01,86.25,86.47,85.45,86.03,419365.0,EFERT,Fertilizer
2023-06-02,86.25,86.25,85.25,85.46,251647.0,EFERT,Fertilizer
2023-06-05,85.5,85.94,85.3,85.67,390120.0,EFERT,Fertilizer
2023-06-06,85.65,86.5,85.41,86.41,743848.0,EFERT,Fertilizer
2023-06-07,86.5,86.5,86.1,86.15,340780.0,EFERT,Fertilizer
2023-06-08,86.21,86.21,85.55,85.82,523656.0,EFERT,Fertilizer
2023-06-09,85.75,86.32,85.25,86.16,815079.0,EFERT,Fertilizer
2023-06-12,86.13,86.13,85.35,85.42,203260.0,EFERT,Fertilizer
2023-06-13,85.51,85.95,84.8,84.88,362531.0,EFERT,Fertilizer
2023-06-14,84.52,85.35,83.9,84.05,567031.0,EFERT,Fertilizer
2023-06-15,84.05,84.05,83.0,83.28,339023.0,EFERT,Fertilizer
2023-06-16,83.2,83.46,82.01,82.39,596896.0,EFERT,Fertilizer
2023-06-19,82.95,82.95,80.97,81.18,890226.0,EFERT,Fertilizer
2023-06-20,81.2,81.25,80.01,80.96,521502.0,EFERT,Fertilizer
2023-06-21,81.1,81.3,80.3,80.53,253850.0,EFERT,Fertilizer
2023-06-22,79.11,80.55,79.11,80.15,604590.0,EFERT,Fertilizer
2023-06-23,79.31,80.56,79.31,80.04,560032.0,EFERT,Fertilizer
2023-06-26,80.0,84.45,80.0,83.94,1767678.0,EFERT,Fertilizer
2023-06-27,83.0,84.75,81.8,82.53,1361451.0,EFERT,Fertilizer
2023-07-03,88.62,88.7,86.05,87.11,2285289.0,EFERT,Fertilizer
2023-07-04,87.0,87.0,83.2,83.58,2110148.0,EFERT,Fertilizer
2023-07-05,83.02,84.45,82.12,82.29,1902381.0,EFERT,Fertilizer
2023-07-06,83.2,83.7,82.6,83.05,1486866.0,EFERT,Fertilizer
2023-07-07,83.0,83.05,82.5,82.82,809095.0,EFERT,Fertilizer
2023-07-10,83.47,83.55,82.9,83.04,835781.0,EFERT,Fertilizer
2023-07-11,83.06,84.15,83.06,83.28,1280791.0,EFERT,Fertilizer
2023-07-12,83.5,83.61,82.5,83.12,1415401.0,EFERT,Fertilizer
2023-07-13,83.05,83.7,82.11,83.03,1384430.0,EFERT,Fertilizer
2023-07-14,83.03,83.25,82.7,82.77,821970.0,EFERT,Fertilizer
2023-07-17,82.56,82.9,82.45,82.69,608380.0,EFERT,Fertilizer
2023-07-18,82.97,82.97,81.9,82.25,970914.0,EFERT,Fertilizer
2023-07-19,82.25,82.49,81.81,81.96,1488583.0,EFERT,Fertilizer
2023-07-20,82.15,82.94,81.81,82.0,2488114.0,EFERT,Fertilizer
2023-07-21,82.0,82.5,81.95,82.15,1349454.0,EFERT,Fertilizer
2023-07-24,82.15,82.5,81.86,82.14,765668.0,EFERT,Fertilizer
2023-07-25,82.1,82.9,81.01,82.7,1053265.0,EFERT,Fertilizer
2023-07-26,83.0,83.85,83.0,83.48,1603566.0,EFERT,Fertilizer
2023-07-27,83.48,83.48,82.0,82.08,2252092.0,EFERT,Fertilizer
2023-07-31,82.22,82.7,81.7,82.07,1524023.0,EFERT,Fertilizer
2023-08-01,82.01,83.0,82.0,82.94,1123920.0,EFERT,Fertilizer
2023-08-02,83.0,83.55,82.51,82.84,1081815.0,EFERT,Fertilizer
2023-08-03,82.99,83.39,82.0,82.1,2358586.0,EFERT,Fertilizer
2023-08-04,82.15,82.7,81.35,81.56,2173868.0,EFERT,Fertilizer
2023-08-07,79.35,79.5,78.5,78.92,1157380.0,EFERT,Fertilizer
2023-08-08,78.92,79.0,78.05,78.33,751422.0,EFERT,Fertilizer
2023-08-09,78.5,78.75,77.83,77.95,1357185.0,EFERT,Fertilizer
2023-08-10,78.01,78.74,77.8,77.92,611872.0,EFERT,Fertilizer
2023-08-11,78.44,79.75,78.42,79.62,1735197.0,EFERT,Fertilizer
2023-08-15,79.85,80.73,79.85,79.97,982978.0,EFERT,Fertilizer
2023-08-16,80.24,80.34,79.5,79.56,832819.0,EFERT,Fertilizer
2023-08-17,79.74,80.75,79.36,80.51,778706.0,EFERT,Fertilizer
2023-08-18,80.5,80.6,79.8,79.89,481771.0,EFERT,Fertilizer
2023-08-21,79.81,80.25,79.4,79.52,948454.0,EFERT,Fertilizer
2023-08-22,79.74,79.75,78.96,79.06,449117.0,EFERT,Fertilizer
2023-08-23,79.48,79.5,78.75,79.13,380265.0,EFERT,Fertilizer
2023-08-24,79.13,80.84,79.1,79.8,2579087.0,EFERT,Fertilizer
2023-08-25,79.9,80.0,79.4,79.74,906337.0,EFERT,Fertilizer
2023-08-28,79.6,79.78,79.17,79.31,184073.0,EFERT,Fertilizer
2023-08-29,79.45,79.45,78.1,78.34,414998.0,EFERT,Fertilizer
2023-08-30,78.41,78.84,77.77,77.96,422763.0,EFERT,Fertilizer
2023-08-31,78.19,78.19,76.46,76.91,1010668.0,EFERT,Fertilizer
2023-09-01,76.55,77.25,76.0,76.96,771979.0,EFERT,Fertilizer
2023-09-04,77.15,77.65,77.09,77.46,415445.0,EFERT,Fertilizer
2023-09-05,77.55,77.85,77.5,77.59,260164.0,EFERT,Fertilizer
2023-09-06,77.75,77.8,77.0,77.09,571637.0,EFERT,Fertilizer
2023-09-07,77.29,77.29,76.8,77.0,326320.0,EFERT,Fertilizer
2023-09-08,77.15,77.25,76.91,77.01,251656.0,EFERT,Fertilizer
2023-09-11,77.01,77.24,75.87,76.15,671785.0,EFERT,Fertilizer
2023-09-12,76.5,76.5,75.95,76.16,471739.0,EFERT,Fertilizer
2023-09-13,76.2,76.29,75.91,76.01,256803.0,EFERT,Fertilizer
2023-09-14,76.19,76.2,75.95,76.04,162079.0,EFERT,Fertilizer
2023-09-15,76.2,76.62,76.15,76.26,356666.0,EFERT,Fertilizer
2023-09-18,76.49,76.5,76.1,76.21,170383.0,EFERT,Fertilizer
2023-09-19,76.4,76.4,75.9,75.97,568170.0,EFERT,Fertilizer
2023-09-20,76.21,76.21,75.85,75.95,221127.0,EFERT,Fertilizer
2023-09-21,76.15,76.15,75.4,75.83,804476.0,EFERT,Fertilizer
2023-09-22,76.15,76.25,75.5,75.82,547323.0,EFERT,Fertilizer
2023-09-25,76.4,76.95,75.5,76.0,777162.0,EFERT,Fertilizer
2023-09-26,76.0,76.4,75.3,75.37,802853.0,EFERT,Fertilizer
