Date,Open,High,Low,Close,Volume,Symbol,Sector
2021-07-07,884.99,884.99,871.0,878.84,301338.0,LUCK,Cement
2021-07-08,884.8,910.4,884.8,908.62,861871.0,LUCK,Cement
2021-07-09,910.0,919.0,886.0,888.19,339184.0,LUCK,Cement
2021-07-12,890.0,892.0,880.0,881.98,250163.0,LUCK,Cement
2021-07-13,888.27,889.0,870.0,881.42,154716.0,LUCK,Cement
2021-07-14,885.0,891.89,880.01,886.01,162112.0,LUCK,Cement
2021-07-15,889.99,893.99,884.0,889.49,127840.0,LUCK,Cement
2021-07-16,892.99,924.0,889.1,911.53,1052004.0,LUCK,Cement
2021-07-19,917.0,918.0,900.0,903.18,244888.0,LUCK,Cement
2021-07-23,913.99,917.99,897.0,906.85,327271.0,LUCK,Cement
2021-07-26,905.0,907.0,897.51,900.88,196456.0,LUCK,Cement
2021-07-27,904.95,904.95,895.0,898.6,143699.0,LUCK,Cement
2021-07-28,905.0,907.45,891.0,892.61,194319.0,LUCK,Cement
2021-07-29,899.75,908.87,880.0,896.72,456785.0,LUCK,Cement
2021-07-30,896.5,896.97,882.0,887.95,549352.0,LUCK,Cement
2021-08-02,889.7,889.7,882.0,885.18,144702.0,LUCK,Cement
2021-08-03,885.1,892.97,882.0,886.48,286933.0,LUCK,Cement
2021-08-04,886.9,888.5,882.01,883.4,186017.0,LUCK,Cement
2021-08-05,886.99,886.99,879.0,879.99,48113.0,LUCK,Cement
2021-08-06,884.0,885.5,850.01,872.62,197387.0,LUCK,Cement
2021-08-09,869.98,869.98,845.0,856.96,338920.0,LUCK,Cement
2021-08-10,850.0,869.0,850.0,865.31,160459.0,LUCK,Cement
2021-08-11,860.5,874.85,860.5,867.91,108991.0,LUCK,Cement
2021-08-12,880.0,880.0,862.0,863.42,76923.0,LUCK,Cement
2021-08-13,873.0,873.0,854.11,856.55,71845.0,LUCK,Cement
2021-08-16,866.69,866.69,841.5,846.17,297132.0,LUCK,Cement
2021-08-17,847.45,855.0,842.0,848.34,171199.0,LUCK,Cement
2021-08-20,857.99,861.99,851.0,859.9,924995.0,LUCK,Cement
2021-08-23,860.0,863.99,859.25,861.99,333353.0,LUCK,Cement
2021-08-24,864.3,869.4,846.0,851.66,295563.0,LUCK,Cement
2021-08-25,855.0,855.0,842.0,843.56,244204.0,LUCK,Cement
2021-08-26,839.1,842.7,810.15,815.37,984054.0,LUCK,Cement
2021-08-27,818.0,824.0,808.0,819.87,413540.0,LUCK,Cement
2021-08-30,823.1,829.95,819.87,824.14,174687.0,LUCK,Cement
2021-08-31,827.0,833.0,824.01,830.5,443204.0,LUCK,Cement
2021-09-01,832.0,839.0,831.0,834.92,263417.0,LUCK,Cement
2021-09-02,834.0,834.0,818.5,821.24,557154.0,LUCK,Cement
2021-09-03,820.0,828.99,810.01,824.1,289671.0,LUCK,Cement
2021-09-06,828.4,828.4,811.4,819.95,74155.0,LUCK,Cement
2021-09-07,819.9,819.9,804.0,805.36,334345.0,LUCK,Cement
2021-09-08,800.11,819.0,771.21,773.93,848450.0,LUCK,Cement
2021-09-09,770.0,789.99,756.15,758.27,577341.0,LUCK,Cement
2021-09-10,762.0,796.0,758.27,785.42,451077.0,LUCK,Cement
2021-09-13,789.97,789.97,780.0,783.13,82513.0,LUCK,Cement
2021-09-14,787.01,787.5,758.0,766.89,155513.0,LUCK,Cement
2021-09-15,766.89,766.89,756.0,761.18,61202.0,LUCK,Cement
